Serial Number,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPPOMLLKIIIGFHH08CC,20.0,21.6,共有部份,鋼筋混凝土造,92年8月21日,十四層,,
RPPOMLLKIIIGFHH08CC,20.0,23.2,共有部份,鋼筋混凝土造,92年8月21日,十四層,,
RPSOMLLKIIIGFHH38CC,11.0,84.22,住家用,鋼筋混凝土造,101年6月27日,七層,,
RPSOMLLKIIIGFHH38CC,11.0,19.28,本共有部分之項目有：集合住宅(附屬管理員室、附屬樓梯間、附屬機械房、附屬水箱)等四項。,鋼筋混凝土造,101年6月27日,七層,,
RPSOMLLKIIIGFHH38CC,11.0,49.65,本共有部分之項目有：附屬停車空間等一項。,鋼筋混凝土造,101年6月27日,七層,,
RPTOMLLKIIIGFHH48CC,31.0,205.92,住家用,鋼筋混凝土造,81年10月23日,四層,,
RPTOMLLKIIIGFHH48CC,31.0,36.0,共有部份,鋼筋混凝土造,81年10月23日,四層,,
RPUOMLLKIIIGFHH58CC,2.0,58.22,集合住宅,鋼筋混凝土造,111年2月14日,十五層,,
RPUOMLLKIIIGFHH58CC,2.0,49.93,共有部分之項目有：防空避難室兼停車空間、消防泵浦室、蓄水池、梯間、停車空間、發電機室、電信室、儲藏室、台電配電場所、水循環機房、水循環設備、資源回收室、垃圾冷藏室、垃圾處理空間、管委會使用空間、機械室及水箱等十七項。,鋼筋混凝土造,111年2月14日,十五層,,
RPPNMLMKIIIGFAH37CC,29.0,84.07,住家用,鋼筋混凝土造,83年6月16日,八層,,
RPPNMLLKIIIGFBH47DC,36.0,72.81,住家用,鋼筋混凝土造,76年6月10日,三層,,
RPPNMLMKIIIGFAH37CC,29.0,12.02,共有部份,鋼筋混凝土造,83年6月16日,八層,,
RPPNMLMKIIIGFAH37CC,29.0,14.88,共有部份,鋼筋混凝土造,83年6月16日,八層,,
RPQNMLMKIIIGFAH47CC,4.0,83.94,住家用,鋼筋混凝土造,108年9月16日,十五層,,
RPQNMLMKIIIGFAH47CC,4.0,62.22,本共有部分之項目有：停車空間，防空避難室兼停車空間，台電配電場所，集合住宅（附屬公共服務空間）等項。,鋼筋混凝土造,108年9月16日,十五層,,
RPQNMLMKIIIGFAH47CC,4.0,19.49,本共有部分之項目有：樓梯間，消防水箱等項。,鋼筋混凝土造,108年9月16日,十五層,,
RPSNMLMKIIIGFAH67CC,23.0,107.25,住家用,鋼筋混凝土造,89年12月5日,十二層,,
RPSNMLMKIIIGFAH67CC,23.0,14.97,共有部份,鋼筋混凝土造,89年12月5日,十二層,,
RPSNMLMKIIIGFAH67CC,23.0,16.97,共有部份,鋼筋混凝土造,89年12月5日,十二層,,
RPTNMLMKIIIGFAH77CC,1.0,72.67,住家用,鋼筋混凝土造,111年11月30日,十五層,,
RPTNMLMKIIIGFAH77CC,1.0,71.88,本共有部分之項目有：集合住宅（附屬管委會使用空間﹒開放空間﹒車道﹒梯間）、梯間﹒水箱﹒電梯機房﹒防空避難室兼停車空間﹒台電配電場所﹒垃圾處理室﹒停車空間﹒發電機室﹒機房﹒電信室﹒消防泵浦室﹒蓄水池﹒雨、汙水回收機房等１７項。,鋼筋混凝土造,111年11月30日,十五層,,
RPXNMLMKIIIGFAH18CC,26.0,71.4,住家用,鋼筋混凝土造,87年1月21日,九層,,
RPXNMLMKIIIGFAH18CC,26.0,9.33,共有部份,鋼筋混凝土造,87年1月21日,九層,,
RPXNMLMKIIIGFAH18CC,26.0,15.12,共有部份,鋼筋混凝土造,87年1月21日,九層,,
RPUOMLMKIIIGFAH97CC,34.0,28.03,住家用,鋼筋混凝土造,78年5月22日,十二層,,
RPUOMLMKIIIGFAH97CC,34.0,5.13,共有部份,鋼筋混凝土造,78年5月22日,十二層,,
RPUOMLMKIIIGFAH97CC,34.0,3.63,共有部份,鋼筋混凝土造,78年5月22日,十二層,,
RPQNMLMKIIIGFBH57CC,34.0,20.71,住家用,鋼筋混凝土造,78年5月20日,七層,,
RPQNMLMKIIIGFBH57CC,34.0,3.64,共有部份,鋼筋混凝土造,78年5月20日,七層,,
RPQNMLMKIIIGFBH57CC,34.0,6.87,共有部份,鋼筋混凝土造,78年5月20日,七層,,
RPVPMLMKIIIGFAH18CC,26.0,25.65,住家用,鋼筋混凝土造,86年9月1日,十六層,,
RPVPMLMKIIIGFAH18CC,26.0,2.03,共有部份,鋼筋混凝土造,86年9月1日,十七層,,
RPVPMLMKIIIGFAH18CC,26.0,5.17,共有部份,鋼筋混凝土造,86年9月1日,十七層,,
RPOPMLMKIIIGFAH47CC,41.0,58.06,住家用,鋼筋混凝土造,72年1月13日,五層,,
RPOQMLMKIIIGFAH57CC,46.0,45.0,住家用,加強磚造,66年4月2日,二層,,
RPTNMLMKIIIGFBH87CC,16.0,63.87,住家用,鋼筋混凝土造,96年9月29日,十二層,,
RPTNMLMKIIIGFBH87CC,16.0,48.11,共有部份,鋼筋混凝土造,96年9月29日,十二層,,
RPQQMLLKIIIGFAH67CC,29.0,96.68,住家用,鋼筋混凝土造,83年10月17日,十六層,,
RPQQMLLKIIIGFAH67CC,29.0,22.71,共有部份,鋼筋混凝土造,83年10月17日,十六層,,
RPRNMLMKIIIGFBH67CC,17.0,102.54,住家用,鋼筋混凝土造,96年3月1日,十五層,,
RPRNMLMKIIIGFBH67CC,17.0,47.27,共有部份,鋼筋混凝土造,96年3月1日,十五層,,
RPRNMLMKIIIGFBH67CC,17.0,16.84,共有部份,鋼筋混凝土造,96年3月1日,十五層,,
RPROMLMKIIIGFBH77CC,31.0,84.21,住家用,鋼筋混凝土造,82年3月17日,七層,,
RPROMLMKIIIGFBH77CC,31.0,16.1,共有部份,鋼筋混凝土造,82年3月17日,七層,,
RPQOMLMKIIIGFBH67CC,30.0,94.77,住家用,鋼筋混凝土造,82年7月15日,七層,,
RPQOMLMKIIIGFBH67CC,30.0,21.52,共有部份,鋼筋混凝土造,82年7月15日,七層,,
RPRPMLMKIIIGFBH87CC,1.0,51.76,見其他登記事項,鋼筋混凝土造,111年11月18日,五層,,
RPRPMLMKIIIGFBH87CC,1.0,19.13,本共有部分之項目有：停車空間、樓梯間、水箱間、電信室、梯廳及走廊等六項。,鋼筋混凝土造,111年11月18日,五層,,
RPSOMLMKIIIGFBH87CC,31.0,105.28,住家用,鋼筋混凝土造,81年12月2日,七層,,
RPSOMLMKIIIGFBH87CC,31.0,2.49,共有部份,鋼筋混凝土造,81年12月2日,七層,,
RPSOMLMKIIIGFBH87CC,31.0,31.52,共有部份,鋼筋混凝土造,81年12月2日,七層,,
RPORMLMKIIIGFBH77CC,31.0,81.98,住家用,鋼筋混凝土造,81年12月4日,六層,,
RPSPMLMKIIIGFBH97CC,27.0,16.27,住家用,鋼筋混凝土造,85年4月24日,七層,,
RPORMLMKIIIGFBH77CC,31.0,0.37,共有部份,鋼筋混凝土造,81年12月4日,六層,,
RPORMLMKIIIGFBH77CC,31.0,13.07,共有部份,鋼筋混凝土造,81年12月4日,六層,,
RPSPMLMKIIIGFBH97CC,27.0,8.24,共有部份,鋼筋混凝土造,85年4月24日,七層,,
RPTRMLMKIIIGFBH28CC,24.0,61.03,住家用,鋼筋混凝土造,89年3月2日,十九層,,
RPTRMLMKIIIGFBH28CC,24.0,4.22,台電配電室、垃圾儲藏室、社區中心、污水處理場、電信機房、機房、門廳、門廊,鋼筋混凝土造,89年3月2日,十九層,,
RPTRMLMKIIIGFBH28CC,24.0,41.38,防空避難室、停車空間,鋼筋混凝土造,89年3月2日,十九層,,
RPTRMLMKIIIGFBH28CC,24.0,13.23,梯間、水箱、電梯機房,鋼筋混凝土造,89年3月2日,十九層,,
RPUNMLMKIIIGFCH08CC,27.0,232.04,住宅、停車場、水箱，店舖,鋼筋混凝土造,85年9月21日,四層,,
RPUNMLMKIIIGFCH08CC,27.0,24.41,共有部份,鋼筋混凝土造,85年9月21日,四層,,
RPUNMLMKIIIGFCH08CC,27.0,0.0,共有部份,鋼筋混凝土造,85年9月21日,四層,,
RPURMLMKIIIGFBH38CC,1.0,50.13,見其他登記事項,鋼筋混凝土造,111年6月24日,五層,,
RPURMLMKIIIGFBH38CC,1.0,11.08,本共有部分之項目有：停車空間、樓梯間、梯廳、室內通路及電信機房等五項。,鋼筋混凝土造,111年6月24日,五層,,
RPWNMLMKIIIGFDH38CC,10.0,58.49,住家用,鋼筋混凝土造,102年11月15日,十二層,,
RPPNMLMKIIIGFDH67CC,3.0,84.77,集合住宅,鋼筋混凝土造,109年12月18日,十五層,,
RPQNMLMKIIIGFDH77CC,5.0,62.46,集合住宅,鋼筋混凝土造,107年6月7日,五層,,
RPWNMLMKIIIGFDH38CC,10.0,25.65,共有部份,鋼筋混凝土造,102年11月15日,十二層,,
RPPNMLMKIIIGFDH67CC,3.0,66.91,本共有部分之項目有：防空避難室兼停車空間、消防泵浦室、污水及雨水回收機房、蓄水池、梯間、停車空間、發電機房、台電配電場所、電信室、垃圾冷藏室、集合住宅（附屬梯間、車道、門廳、公共服務空間）、集合住宅（附屬開放空間）、機房、水箱等１４項,鋼筋混凝土造,109年12月18日,十五層,,
RPQNMLMKIIIGFDH77CC,5.0,15.51,樓梯間、機械室、集合住宅（附屬停車空間）,鋼筋混凝土造,107年6月7日,五層,,
RPQOMLMKIIIGFDH87CC,17.0,87.48,集合住宅、機房,鋼筋混凝土造,95年9月4日,十三層,,
RPQOMLMKIIIGFDH87CC,17.0,12.43,機房、樓梯間、水箱、機械室,鋼筋混凝土造,95年9月4日,十三層,,
RPQOMLMKIIIGFDH87CC,17.0,16.9,防空避難室兼停車空間、停車空間,鋼筋混凝土造,95年9月4日,十三層,,
RPWNMLMKIIIGFEH48CC,20.0,88.64,住家用,鋼筋混凝土造,92年6月19日,十三層,,
RPWNMLMKIIIGFEH48CC,20.0,13.18,共有部份,鋼筋混凝土造,92年6月19日,十三層,,
RPWNMLMKIIIGFEH48CC,20.0,14.87,共有部份,鋼筋混凝土造,92年6月19日,十三層,,
RPPNMLMKIIIGFGH97CC,44.0,99.56,住家用,加強磚造,69年1月14日,二層,,
RPQNMLMKIIIGFEH87CC,7.0,91.23,住家用,鋼筋混凝土造,105年4月28日,十一層,,
RPQNMLMKIIIGFEH87CC,7.0,79.58,共有部份,鋼筋混凝土造,105年4月28日,十一層,,
RPQNMLMKIIIGFGH08CC,28.0,31.59,住家用,鋼筋混凝土造,84年4月1日,十二層,,
RPQNMLMKIIIGFGH08CC,28.0,7.77,共有部份,鋼筋混凝土造,84年4月1日,十二層,,
RPRNMLMKIIIGFGH18CC,13.0,234.96,住宅〈附屬停車空間、附屬梯間〉,鋼筋混凝土造,99年10月5日,四層,,
RPXNMLMKIIIGFGH78CC,18.0,77.84,住家用,鋼筋混凝土造,94年10月6日,十三層,,
RPXNMLMKIIIGFGH78CC,18.0,10.35,共有部份,鋼筋混凝土造,94年10月6日,十三層,,
RPXNMLMKIIIGFGH78CC,18.0,14.77,共有部份,鋼筋混凝土造,94年10月6日,十三層,,
RPUNMLMKIIIGFGH48CC,17.0,84.22,住家用,鋼筋混凝土造,95年12月13日,十四層,,
RPUNMLMKIIIGFGH48CC,17.0,20.16,共有部份,鋼筋混凝土造,95年12月13日,十四層,,
RPUNMLMKIIIGFGH48CC,17.0,13.39,共有部份,鋼筋混凝土造,95年12月13日,十四層,,
RPWNMLMKIIIGFGH68CC,34.0,186.06,住家用,加強磚造,78年12月23日,二層,,
RPTNMLMKIIIGFHH48CC,32.0,150.43,住家用,鋼筋混凝土造,81年1月11日,五層,,
RPTNMLMKIIIGFHH48CC,32.0,2.6,共有部份,鋼筋混凝土造,81年1月11日,五層,,
RPUNMLMKIIIGFHH58CC,1.0,76.19,集合住宅,鋼筋混凝土造,111年5月24日,十四層,,
RPSNMLMKIIIGFGH28CC,16.0,40.16,住家用,鋼筋混凝土造,96年10月25日,十三層,,
RPSNMLMKIIIGFGH28CC,16.0,14.09,共有部份,鋼筋混凝土造,96年10月25日,十三層,,
RPSNMLMKIIIGFGH28CC,16.0,0.66,共有部份,鋼筋混凝土造,96年10月25日,十三層,,
RPSNMLMKIIIGFGH28CC,16.0,6.12,共有部份,鋼筋混凝土造,96年10月25日,十三層,,
RPUNMLMKIIIGFHH58CC,1.0,36.75,共有部分項目：停車空間、緊急發電室、防空避難室兼停車空間、台電配電場所、集合住宅（附屬空間：公共服務空間）、樓梯間、水錶室、電梯機房、水箱等項。,鋼筋混凝土造,111年5月24日,十四層,,
RPPNMLMKIIIGFCH67DC,39.0,64.21,店舖、住宅、人行道,鋼筋混凝土造,73年8月29日,二層,,
RPTNMLNKIIIGFAH87CC,29.0,109.55,住家用,鋼筋混凝土造,83年7月13日,十七層,,
RPTNMLNKIIIGFAH87CC,29.0,20.89,共有部份,鋼筋混凝土造,83年7月13日,十七層,,
RPPNMLMKIIIGFBH57DC,23.0,139.0,住家用,鋼筋混凝土造,89年5月26日,十四層,,
RPSOMLNKIIIGFAH87CC,35.0,83.36,住家用,鋼筋混凝土造,77年7月8日,五層,,
RPTOMLNKIIIGFAH97CC,42.0,25.91,住家用,鋼筋混凝土造,71年2月19日,十層,,
RPWOMLNKIIIGFAH28CC,4.0,54.93,店舖、店舖（附屬機電空間）,鋼筋混凝土造,108年11月5日,十三層,,
RPSOMLNKIIIGFAH87CC,35.0,3.56,共有部份,鋼筋混凝土造,77年7月8日,五層,,
RPTOMLNKIIIGFAH97CC,42.0,8.99,共有部份,鋼筋混凝土造,71年2月19日,十層,,
RPWOMLNKIIIGFAH28CC,4.0,78.49,本共有部分之項目有：停車空間、防空避難室兼停車空間、公共服務空間、車道、樓電梯間、樓梯間、機械室、水箱等項。,鋼筋混凝土造,108年11月5日,十三層,,
RPTOMLNKIIIGFAH97CC,42.0,1.66,共有部份,鋼筋混凝土造,71年2月19日,十層,,
RPUOMLNKIIIGFAH08CC,26.0,106.41,住家用,鋼筋混凝土造,86年6月5日,二十層,,
RPUOMLNKIIIGFAH08CC,26.0,9.29,共有部份,鋼筋混凝土造,86年6月5日,二十層,,
RPUOMLNKIIIGFAH08CC,26.0,15.54,共有部份,鋼筋混凝土造,86年6月5日,二十層,,
RPPQMLNKIIIGFAH77CC,5.0,120.46,店鋪、集合住宅,鋼筋混凝土造,107年12月24日,七層,,
RPPQMLNKIIIGFAH77CC,5.0,25.66,梯間、水箱、機房等３項。,鋼筋混凝土造,107年12月24日,七層,,
RPPQMLNKIIIGFAH77CC,5.0,28.88,集合住宅（附屬管委會使用空間、梯間）、防空避難室兼停車空間、台電配電室、電信室、梯間、停車空間、發電機室、消防幫浦室、汙水機房、蓄水池等項。,鋼筋混凝土造,107年12月24日,十三層,,
RPOQMLNKIIIGFAH67CC,9.0,73.94,住家用,鋼筋混凝土造,103年10月1日,九層,,
RPOQMLNKIIIGFAH67CC,9.0,70.17,本共有部分之項目有（附屬停車空間、防空避難室及停車空間、管理委員會使用空間、樓梯間、水箱間、機房）等６項。,鋼筋混凝土造,103年10月1日,十層,,
RPTPMLNKIIIGFAH08CC,4.0,91.43,住家用,鋼筋混凝土造,109年2月27日,十三層,,
RPTPMLNKIIIGFAH08CC,4.0,18.71,本共有部分之項目有：梯間、機械室、水箱等３項。,鋼筋混凝土造,109年2月27日,十三層,,
RPTPMLNKIIIGFAH08CC,4.0,51.32,本共有部分之項目有：集合住宅（附屬管委會空間）、停車空間、防空避難室兼停車空間等３項。,鋼筋混凝土造,109年2月27日,十三層,,
RPQQMLNKIIIGFAH87CC,29.0,78.01,住家用,鋼筋混凝土造,83年8月3日,十六層,,
RPQQMLNKIIIGFAH87CC,29.0,9.09,共有部份,鋼筋混凝土造,83年8月3日,十六層,,
RPQQMLNKIIIGFAH87CC,29.0,2.59,共有部份,鋼筋混凝土造,83年8月3日,十六層,,
RPQQMLNKIIIGFAH87CC,29.0,6.49,共有部份,鋼筋混凝土造,83年8月3日,十六層,,
RPTQMLNKIIIGFAH18CC,37.0,98.31,住家用,鋼筋混凝土造,75年7月12日,五層,,
RPUQMLNKIIIGFAH28CC,29.0,66.7,住家用,鋼筋混凝土造,83年7月13日,十七層,,
RPUQMLNKIIIGFAH28CC,29.0,11.32,共有部份,鋼筋混凝土造,83年7月13日,十七層,,
RPUQMLNKIIIGFAH28CC,29.0,9.22,共有部份,鋼筋混凝土造,83年7月13日,十七層,,
RPWQMLNKIIIGFAH48CC,20.0,59.87,住家用,鋼筋混凝土造,92年10月30日,八層,,
RPWQMLNKIIIGFAH48CC,20.0,6.88,共有部份,鋼筋混凝土造,92年10月30日,八層,,
RPWQMLNKIIIGFAH48CC,20.0,14.78,共有部份,鋼筋混凝土造,92年10月30日,八層,,
RPXQMLNKIIIGFAH58CC,29.0,102.58,住家用,鋼筋混凝土造,84年1月5日,十五層,,
RPXQMLNKIIIGFAH58CC,29.0,10.45,共有部份,鋼筋混凝土造,84年1月5日,十五層,,
RPXQMLNKIIIGFAH58CC,29.0,2.26,共有部份,鋼筋混凝土造,84年1月5日,十五層,,
RPRQMLNKIIIGFAH97CC,20.0,46.67,住家用,鋼筋混凝土造,92年7月28日,十四層,,
RPRQMLNKIIIGFAH97CC,20.0,6.71,共有部份,鋼筋混凝土造,92年7月28日,十四層,,
RPRQMLNKIIIGFAH97CC,20.0,10.02,共有部份,鋼筋混凝土造,92年7月28日,十四層,,
RPTNMLNKIIIGFBH97CC,26.0,103.34,辦公室,鋼筋混凝土造,87年1月13日,十四層,,
RPTNMLNKIIIGFBH97CC,26.0,22.26,共有部份,鋼筋混凝土造,87年1月13日,十四層,,
RPTNMLNKIIIGFBH97CC,26.0,13.23,共有部份,鋼筋混凝土造,87年1月13日,十四層,,
RPWOMLNKIIIGFBH38CC,15.0,98.75,住家用,鋼筋混凝土造,97年4月28日,二十四層,,
RPWOMLNKIIIGFBH38CC,15.0,52.75,共有部份,鋼筋混凝土造,97年4月28日,二十四層,,
RPWOMLNKIIIGFBH38CC,15.0,23.05,共有部份,鋼筋混凝土造,97年4月28日,二十四層,,
RPVOMLNKIIIGFBH28CC,7.0,68.72,見其他登記事項,鋼筋混凝土造,105年10月3日,十五層,,
RPVOMLNKIIIGFBH28CC,7.0,34.62,本建物主要用途：防空避難室兼停車空間、停車空間、公眾停車空間、台電配電場所、公共服務空間、梯間、水箱、機房、電信機房、垃圾暫存空間、發電機房、消防機房、污水機房、梯間兼排煙室等十四項,鋼筋混凝土造,105年10月3日,十五層,,
RPOQMLNKIIIGFBH77CC,4.0,72.11,見其他登記事項,鋼筋混凝土造,108年8月23日,十九層,,
RPOQMLNKIIIGFBH77CC,4.0,3.27,本共有部分之項目有：管委會空間、游泳池、停車空間、水箱、管委會使用空間、走廊、儲藏室、泳池機房、環保室、泳池水箱及通道等十一項。,鋼筋混凝土造,108年8月23日,十九層,,
RPOQMLNKIIIGFBH77CC,4.0,11.08,本共有部分之項目有：梯廳及排煙室等二項。,鋼筋混凝土造,108年8月23日,十九層,,
RPOQMLNKIIIGFBH77CC,4.0,2.3,本共有部分之項目有：水箱、機房、管道間、設備區及消防機房等五項。,鋼筋混凝土造,108年8月23日,十九層,,
RPOQMLNKIIIGFBH77CC,4.0,19.83,本共有部分之項目有：停車空間、機房、台電配電室、管委會空間、門廳、樓電梯間、停車進氣機房、排煙室、電梯間、電氣設備室（雨水回收機房）、電氣設備室（消防泵浦室）、電氣設備室（汙水機房）、電氣設備室、停車排風機房、電氣設備室（電梯機房）、緊急發電機室、電信室、防災中心、警衛亭、走廊、梯廳、風除室、設備室、機械室、風管空間及消防機房等二十六項。,鋼筋混凝土造,108年8月23日,十九層,,
RPOQMLNKIIIGFBH77CC,4.0,36.76,本共有部分之項目有：停車空間、防空避難室兼停車空間及車道等三項。,鋼筋混凝土造,108年8月23日,十九層,,
RPSQMLNKIIIGFBH18CC,9.0,7.76,見其他登記事項,鋼筋混凝土造,104年1月18日,十五層,,
RPSQMLNKIIIGFBH18CC,9.0,1.68,本共有部分之項目有：污水機房、污水處理室、防空避難室兼停車空間、蓄水池、消防泵浦室、電信室、停車空間、發電機房、台電配電場所、水循環設備、車道、公共服務空間、管委會使用空間、垃圾冷藏室、梯間等共十五項。,鋼筋混凝土造,104年1月18日,十五層,,
RPSQMLNKIIIGFBH18CC,9.0,1.89,本共有部分之項目有：機械房、水箱、梯間等共三項。,鋼筋混凝土造,104年1月18日,十五層,,
RPVQMLNKIIIGFBH48CC,4.0,28.82,見其他登記事項,鋼筋混凝土造,108年11月14日,十五層,,
RPVQMLNKIIIGFBH48CC,4.0,32.52,本共有部分之項目有：頂蓋型廣場式開放空間、Ａ１戶外安全梯、Ａ２無障礙安全梯、Ａ１行動不便昇降機、Ａ２昇降機、Ａ３緊急昇降機、排煙室Ａ、地下室進風、風除室、門廳、供管委會使用空間（門廳）、供管委會使用空間（宅配室）、供管委會使用空間（交誼廳）、供管委會使用空間（閱覽室）、供管委會使用空間（健身房）、供管委會使用空間（游具室）、Ｂ１戶外安全梯、Ｂ２無障礙戶外安全梯、Ｂ１緊急昇降機、Ｂ２昇降機、Ｂ３行動不便昇降機、排煙室Ｂ、車道、梯廳Ａ、梯廳Ｂ、機房、消防水箱、樓梯間、水箱、電梯機房、垃圾儲藏室、地下室排風管道、地下室進風管道、防空避難室兼停車空間、台電配電場所、發電機室、過濾機房、Ｂ１安全梯、停車空間、電信室、水箱Ａ（三）、水箱Ａ（四）、水箱Ｂ（二）、消防機房、汙水機房、雨水機房、水箱Ａ（一）、水箱Ａ（二）、水箱Ｂ（一）等共４９項。,鋼筋混凝土造,108年11月14日,十五層,,
RPQRMLNKIIIGFBH08CC,4.0,28.82,見其他登記事項,鋼筋混凝土造,108年11月14日,十五層,,
RPQRMLNKIIIGFBH08CC,4.0,32.52,本共有部分之項目有：頂蓋型廣場式開放空間、Ａ１戶外安全梯、Ａ２無障礙安全梯、Ａ１行動不便昇降機、Ａ２昇降機、Ａ３緊急昇降機、排煙室Ａ、地下室進風、風除室、門廳、供管委會使用空間（門廳）、供管委會使用空間（宅配室）、供管委會使用空間（交誼廳）、供管委會使用空間（閱覽室）、供管委會使用空間（健身房）、供管委會使用空間（游具室）、Ｂ１戶外安全梯、Ｂ２無障礙戶外安全梯、Ｂ１緊急昇降機、Ｂ２昇降機、Ｂ３行動不便昇降機、排煙室Ｂ、車道、梯廳Ａ、梯廳Ｂ、機房、消防水箱、樓梯間、水箱、電梯機房、垃圾儲藏室、地下室排風管道、地下室進風管道、防空避難室兼停車空間、台電配電場所、發電機室、過濾機房、Ｂ１安全梯、停車空間、電信室、水箱Ａ（三）、水箱Ａ（四）、水箱Ｂ（二）、消防機房、汙水機房、雨水機房、水箱Ａ（一）、水箱Ａ（二）、水箱Ｂ（一）等共４９項。,鋼筋混凝土造,108年11月14日,十五層,,
RPRSMLNKIIIGFBH28CC,29.0,89.68,住家用,鋼筋混凝土造,83年10月24日,十二層,,
RPRRMLNKIIIGFBH18CC,4.0,28.82,見其他登記事項,鋼筋混凝土造,108年11月14日,十五層,,
RPRSMLNKIIIGFBH28CC,29.0,11.53,共有部份,鋼筋混凝土造,83年10月24日,十二層,,
RPRRMLNKIIIGFBH18CC,4.0,32.52,本共有部分之項目有：頂蓋型廣場式開放空間、Ａ１戶外安全梯、Ａ２無障礙安全梯、Ａ１行動不便昇降機、Ａ２昇降機、Ａ３緊急昇降機、排煙室Ａ、地下室進風、風除室、門廳、供管委會使用空間（門廳）、供管委會使用空間（宅配室）、供管委會使用空間（交誼廳）、供管委會使用空間（閱覽室）、供管委會使用空間（健身房）、供管委會使用空間（游具室）、Ｂ１戶外安全梯、Ｂ２無障礙戶外安全梯、Ｂ１緊急昇降機、Ｂ２昇降機、Ｂ３行動不便昇降機、排煙室Ｂ、車道、梯廳Ａ、梯廳Ｂ、機房、消防水箱、樓梯間、水箱、電梯機房、垃圾儲藏室、地下室排風管道、地下室進風管道、防空避難室兼停車空間、台電配電場所、發電機室、過濾機房、Ｂ１安全梯、停車空間、電信室、水箱Ａ（三）、水箱Ａ（四）、水箱Ｂ（二）、消防機房、汙水機房、雨水機房、水箱Ａ（一）、水箱Ａ（二）、水箱Ｂ（一）等共４９項。,鋼筋混凝土造,108年11月14日,十五層,,
