serial_number,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPSOMLPJIIIGFAH97CC,28.0,12.56,共有部份,鋼筋混凝土造,85年1月18日,十七層,NULL,NULL
RPROMLPJIIIGFBH97CC,18.0,185.77,住家用,鋼筋混凝土造,95年1月10日,四層,NULL,NULL
RPOPMLPJIIIGFAH67CC,10.0,82.36,住家用,鋼筋混凝土造,102年7月30日,十層,NULL,NULL
RPOPMLPJIIIGFAH67CC,10.0,72.27,本共有部分之項目有：集合住宅（附屬停車空間兼防空避難室、管委會使用空間、樓電梯間、機房、水箱）等５項。,鋼筋混凝土造,102年7月30日,十層,NULL,NULL
RPOOMLPJIIIGFBH67CC,31.0,100.86,住家用,鋼筋混凝土造,81年4月1日,八層,NULL,NULL
RPOOMLPJIIIGFBH67CC,31.0,8.14,共有部份,鋼筋混凝土造,81年4月1日,八層,NULL,NULL
RPUOMLPJIIIGFBH28CC,5.0,52.54,見其他登記事項,鋼筋混凝土造,107年7月5日,六層,NULL,NULL
RPUOMLPJIIIGFBH28CC,5.0,32.95,本建物共有部分項目：停車空間，樓、電梯間，樓梯間，水箱，機械室，防空避難室兼機車停車空間，發電機室，消防設備室，台電配電室等１０項,鋼筋混凝土造,107年7月5日,六層,NULL,NULL
RPRPMLPJIIIGFBH08CC,19.0,18.94,住家用,鋼筋混凝土造,93年4月10日,十層,NULL,NULL
RPRPMLPJIIIGFBH08CC,19.0,6.52,共有部份,鋼筋混凝土造,93年4月10日,十層,NULL,NULL
RPRPMLPJIIIGFBH08CC,19.0,0.61,共有部份,鋼筋混凝土造,93年4月10日,十層,NULL,NULL
RPRPMLPJIIIGFBH08CC,19.0,2.33,共有部份,鋼筋混凝土造,93年4月10日,十層,NULL,NULL
RPVPMLPJIIIGFBH48CC,28.0,19.84,住家用,鋼筋混凝土造,84年12月12日,六層,NULL,NULL
RPVPMLPJIIIGFBH48CC,28.0,8.77,共有部份,鋼筋混凝土造,84年12月12日,六層,NULL,NULL
RPXPMLPJIIIGFBH68CC,7.0,95.7,見其他登記事項,鋼筋混凝土造,105年7月19日,十四層,NULL,NULL
RPXPMLPJIIIGFBH68CC,7.0,61.98,本共有部分之項目有：防空避難室兼停車空間、梯間、蓄水池、消防幫浦室、雨水回收兼污水機房、停車空間、台電配電場所、發電機房、電信室、垃圾處理室、水景機房、車道、通廊、開放空間、公共服務空間、緊急昇降機間兼排煙室、管委會使用空間、陽台等共十八項,鋼筋混凝土造,105年7月19日,十四層,NULL,NULL
RPXPMLPJIIIGFBH68CC,7.0,18.05,本共有部分之項目有：梯間、機房、水箱、緊急昇降機間兼排煙室等共四項,鋼筋混凝土造,105年7月19日,十四層,NULL,NULL
RPSQMLPJIIIGFBH28CC,NULL,46.64,集合住宅,鋼筋混凝土造,112年6月1日,十六層,NULL,NULL
RPQQMLPJIIIGFBH08CC,19.0,87.7,住家用,鋼筋混凝土造,93年6月20日,十層,NULL,NULL
RPSQMLPJIIIGFBH28CC,NULL,55.1,本共有部分之項目有：防空避難室兼停車空間、車道、排煙室、安全梯、一般升降機、緊急升降機、汙水機房、消防機房、雨水機房、水箱、停車空間、電信室、防災中心、發電機室、台電配電室、垃圾貯存空間、機械室、集合住宅、（附屬管委會空間、梯廳、排煙室、特別安全梯、安全梯、戶外安全梯、機械室、一般昇降機、緊急昇降梯、車道、游泳池）、樓梯間、水表區等２０項。,鋼筋混凝土造,112年6月1日,十七層,NULL,NULL
RPQQMLPJIIIGFBH08CC,19.0,51.36,共有部份,鋼筋混凝土造,93年6月20日,十層,NULL,NULL
RPRNMLPJIIIGFCH97CC,47.0,41.07,住家用,磚造,66年1月5日,一層,NULL,NULL
RPQNMLPJIIIGFCH87CC,29.0,62.76,住家用,鋼筋混凝土造,83年12月15日,十層,NULL,NULL
RPQNMLPJIIIGFCH87CC,29.0,6.97,防空避難室、操作室、樓梯間、機房、水箱,鋼筋混凝土造,83年12月15日,十層,NULL,NULL
RPSNMLPJIIIGFCH08CC,5.0,57.81,見其他登記事項,鋼筋混凝土造,107年8月15日,二十三層,NULL,NULL
RPSNMLPJIIIGFCH08CC,5.0,63.9,共有部分：停車空間、防空避難室兼停車空間、集合住宅（附屬公共服務空間及管理室）、梯間、機械室、水箱、陽台。,鋼筋混凝土造,107年8月15日,二十四層,NULL,NULL
RPTNMLPJIIIGFCH18CC,10.0,57.8,見其他登記事項,鋼筋混凝土造,103年2月7日,六層,NULL,NULL
RPTNMLPJIIIGFCH18CC,10.0,23.83,見其他登記事項,鋼筋混凝土造,103年2月7日,七層,NULL,NULL
RPSNMLPJIIIGFEH28CC,16.0,102.53,住家用,鋼筋混凝土造,96年9月18日,十二層,NULL,NULL
RPSNMLPJIIIGFEH28CC,16.0,66.55,共有部份,鋼筋混凝土造,96年9月18日,十二層,NULL,NULL
RPQNMLPJIIIGFEH08CC,22.0,29.47,住家用,鋼筋混凝土造,90年8月1日,十二層,NULL,NULL
RPQNMLPJIIIGFEH08CC,22.0,6.5,共有部份,鋼筋混凝土造,90年8月1日,十二層,NULL,NULL
RPQNMLPJIIIGFEH08CC,22.0,4.19,共有部份,鋼筋混凝土造,90年8月1日,十四層,NULL,NULL
RPPNMLPJIIIGFDH87CC,4.0,63.96,集合住宅,鋼筋混凝土造,108年4月18日,十五層,NULL,NULL
RPPNMLPJIIIGFDH87CC,4.0,29.02,本共有部分之項目有：防空避難室兼停車空間、停車空間、集合住宅（附屬公共服務空間）、梯間、水箱、機械室,鋼筋混凝土造,108年4月18日,十五層,NULL,NULL
RPPNMLPJIIIGFGH18CC,19.0,86.29,住家用,鋼筋混凝土造,93年4月2日,十四層,NULL,NULL
RPPNMLPJIIIGFGH18CC,19.0,20.19,共有部份,鋼筋混凝土造,93年4月2日,十四層,NULL,NULL
RPPNMLPJIIIGFGH18CC,19.0,2.84,共有部份,鋼筋混凝土造,93年4月2日,十四層,NULL,NULL
RPPNMLPJIIIGFGH18CC,19.0,10.5,共有部份,鋼筋混凝土造,93年4月2日,十四層,NULL,NULL
RPUNMLPJIIIGFEH48CC,23.0,75.33,住家用,鋼筋混凝土造,89年4月17日,九層,NULL,NULL
RPUNMLPJIIIGFEH48CC,23.0,37.97,共有部份,鋼筋混凝土造,89年4月17日,九層,NULL,NULL
RPUNMLPJIIIGFEH48CC,23.0,10.02,共有部份,鋼筋混凝土造,89年4月17日,九層,NULL,NULL
RPTNMLPJIIIGFEH38CC,10.0,60.92,住家用,鋼筋混凝土造,102年5月28日,十層,NULL,NULL
RPTNMLPJIIIGFEH38CC,10.0,47.38,共有部份,鋼筋混凝土造,102年5月28日,十層,NULL,NULL
RPTNMLPJIIIGFEH38CC,10.0,13.39,共有部份,鋼筋混凝土造,102年5月28日,十層,NULL,NULL
RPQNMLPJIIIGFGH28CC,9.0,63.17,住家用,鋼筋混凝土造,103年7月28日,十五層,NULL,NULL
RPQNMLPJIIIGFGH28CC,9.0,32.9,共有部份,鋼筋混凝土造,103年7月28日,十五層,NULL,NULL
RPRNMLPJIIIGFHH48CC,8.0,99.85,住家用,鋼筋混凝土造,104年8月14日,二十層,NULL,NULL
RPRNMLPJIIIGFHH48CC,8.0,8.86,本共有部分之項目有集合住宅（附屬停車空間）、集合住宅（附屬公共服務空間）、集合住宅（附屬管委會空間）等３項。,鋼筋混凝土造,104年8月14日,二十三層,NULL,NULL
RPRNMLPJIIIGFHH48CC,8.0,4.46,本共有部分之項目集合住宅（附屬管委會使用空間）、集合住宅（附屬公共服務空間）等２項。,鋼筋混凝土造,104年8月14日,二十三層,NULL,NULL
RPRNMLPJIIIGFHH48CC,8.0,31.71,本共有部分之項目有電樓梯間、集合住宅（附屬公共服務空間）、集合住宅（附屬管委會使用空間）、集合住宅（附屬中繼機房）、集合住宅（附屬機房、水箱）等５項。,鋼筋混凝土造,104年8月14日,二十層,NULL,NULL
RPRNMLPJIIIGFHH48CC,8.0,37.58,本共有部分之項目有集合住宅（附屬停車空間）、車道等２項。,鋼筋混凝土造,104年8月14日,二十三層,NULL,NULL
RPQNMLPJIIIGFBH87DC,17.0,31.66,住家用,鋼筋混凝土造,95年5月20日,十層,NULL,NULL
RPUNMLPJIIIGFHH78CC,30.0,11.3,共有部份,鋼筋混凝土造,82年11月30日,七層,NULL,NULL
RPUNMLPJIIIGFHH78CC,30.0,4.44,共有部份,鋼筋混凝土造,82年11月30日,七層,NULL,NULL
RPUNMLPJIIIGFHH78CC,30.0,78.24,住家用,鋼筋混凝土造,82年11月30日,七層,NULL,NULL
RPUNMLPJIIIGFHH78CC,30.0,9.45,住家用,鋼筋混凝土造,82年11月30日,七層,NULL,NULL
RPXNMLQJIIIGFAH48CC,27.0,36.95,住家用,鋼筋混凝土造,86年2月21日,十五層,NULL,NULL
RPXNMLQJIIIGFAH48CC,27.0,7.04,共有部份,鋼筋混凝土造,86年2月21日,十五層,NULL,NULL
RPQNMLPJIIIGFCH97DC,2.0,139.78,店舖、店舖（附屬停車空間）、住宅、梯間,鋼筋混凝土造,110年12月9日,二層,NULL,NULL
RPXNMLQJIIIGFAH48CC,27.0,0.79,共有部份,鋼筋混凝土造,86年2月21日,十五層,NULL,NULL
RPROMLQJIIIGFAH97CC,29.0,91.41,住家用,鋼筋混凝土造,83年6月28日,五層,NULL,NULL
RPROMLQJIIIGFAH97CC,29.0,23.65,共有部份,鋼筋混凝土造,83年6月28日,五層,NULL,NULL
RPWOMLQJIIIGFAH48CC,27.0,78.14,住家用,鋼筋混凝土造,86年2月21日,十五層,NULL,NULL
RPWOMLQJIIIGFAH48CC,27.0,14.86,共有部份,鋼筋混凝土造,86年2月21日,十五層,NULL,NULL
RPWOMLQJIIIGFAH48CC,27.0,35.84,共有部份,鋼筋混凝土造,86年2月21日,十五層,NULL,NULL
RPVNMLQJIIIGFAH28CC,25.0,71.12,住家用,鋼筋混凝土造,87年12月15日,十二層,NULL,NULL
RPVNMLQJIIIGFAH28CC,25.0,19.83,共有部份,鋼筋混凝土造,87年12月15日,十二層,NULL,NULL
RPVNMLQJIIIGFAH28CC,25.0,25.51,共有部份,鋼筋混凝土造,87年12月15日,十二層,NULL,NULL
RPVNMLPJIIIGFHH88CC,29.0,94.91,住家用,鋼筋混凝土造,83年12月27日,五層,NULL,NULL
RPVNMLPJIIIGFHH88CC,29.0,8.83,共有部份,鋼筋混凝土造,83年12月27日,五層,NULL,NULL
RPVNMLPJIIIGFHH88CC,29.0,36.97,共有部份,鋼筋混凝土造,83年12月27日,五層,NULL,NULL
RPVNMLPJIIIGFHH88CC,29.0,0.94,共有部份,鋼筋混凝土造,83年12月27日,五層,NULL,NULL
RPRNMLNJIIIGFHH28CC,44.0,73.8,住家用,鋼筋混凝土造,68年7月26日,四層,NULL,NULL
RPQOMLQJIIIGFBH97CC,43.0,88.89,住家用,鋼筋混凝土造,69年8月18日,四層,NULL,NULL
RPSNMLQJIIIGFBH08CC,31.0,65.19,住家用,鋼筋混凝土造,81年9月10日,七層,NULL,NULL
RPSNMLQJIIIGFBH08CC,31.0,10.57,共有部份,鋼筋混凝土造,81年9月10日,七層,NULL,NULL
RPSOMLQJIIIGFBH18CC,7.0,104.15,見其他登記事項,鋼筋混凝土造,105年9月10日,十四層,NULL,NULL
RPSOMLQJIIIGFBH18CC,7.0,54.62,本共有部分之項目有：停車空間、防空避難室、污水機房、備品室、消防泵浦室、自設機車位、獎停機車空間、排煙室、發電機室、台電配電室、環保處理室、電信機房、公共服務空間、汽車車道及陽台等１５項。,鋼筋混凝土造,105年9月10日,十五層,NULL,NULL
RPSOMLQJIIIGFBH18CC,7.0,27.98,本共有部分之項目有：電梯、梯廳、樓梯間、機房、水箱、排煙室及屋簷等７項。,鋼筋混凝土造,105年9月10日,十四層,NULL,NULL
RPWOMLQJIIIGFBH58CC,43.0,84.6,住家用,加強磚造,69年11月7日,二層,NULL,NULL
RPVOMLQJIIIGFBH48CC,30.0,73.59,住家用,鋼筋混凝土造,83年3月10日,七層,NULL,NULL
RPTOMLQJIIIGFBH28CC,3.0,56.75,見其他登記事項,鋼筋混凝土造,110年2月1日,七層,NULL,NULL
RPVOMLQJIIIGFBH48CC,30.0,33.3,共有部份,鋼筋混凝土造,83年3月10日,七層,NULL,NULL
RPTOMLQJIIIGFBH28CC,3.0,20.61,本共有部分之項目有：防空避難室兼停車空間、樓梯間、水箱、消防泵浦室、緊急發電機室、電信室、台電配電場所、垃圾暫存室、車道及梯廳等十項。,鋼筋混凝土造,110年2月1日,七層,NULL,NULL
RPVOMLQJIIIGFBH48CC,30.0,2.86,共有部份,鋼筋混凝土造,83年3月10日,七層,NULL,NULL
RPXPMLQJIIIGFBH78CC,29.0,99.18,住家用,鋼筋混凝土造,83年9月24日,十六層,NULL,NULL
RPXPMLQJIIIGFBH78CC,29.0,5.23,共有部份,鋼筋混凝土造,83年9月24日,十六層,NULL,NULL
RPXPMLQJIIIGFBH78CC,29.0,14.54,共有部份,鋼筋混凝土造,83年9月24日,十六層,NULL,NULL
RPRNMLQJIIIGFDH18CC,17.0,52.99,住家用,鋼筋混凝土造,96年1月4日,十層,NULL,NULL
RPRNMLQJIIIGFDH18CC,17.0,9.89,防空避難室兼停車空間、管理員室設備空間、蓄水池、梯間、社區中心,鋼筋混凝土造,96年1月4日,十層,NULL,NULL
RPRNMLQJIIIGFDH18CC,17.0,7.81,樓梯間、水箱、機械室,鋼筋混凝土造,96年1月4日,NULL,NULL,NULL
RPTNMLQJIIIGFDH38CC,1.0,60.39,集合住宅,鋼筋混凝土造,111年4月8日,十五層,NULL,NULL
RPTNMLQJIIIGFDH38CC,1.0,14.52,本共有部分之項目有防空避難室兼停車空間、停車空間、集合住宅（附屬管委會、停車空間）等四項,鋼筋混凝土造,111年4月8日,十五層,NULL,NULL
RPTNMLQJIIIGFDH38CC,1.0,15.12,本共有部分之項目有（樓梯間、機械室、水箱）,鋼筋混凝土造,111年4月8日,十五層,NULL,NULL
RPPNMLQJIIIGFEH08CC,19.0,40.02,住家用,鋼筋混凝土造,93年10月15日,十二層,NULL,NULL
RPPNMLQJIIIGFEH08CC,19.0,11.95,共有部份,鋼筋混凝土造,93年10月15日,十二層,NULL,NULL
RPPNMLQJIIIGFEH08CC,19.0,6.69,共有部份,鋼筋混凝土造,93年10月15日,十二層,NULL,NULL
RPQNMLQJIIIGFEH18CC,8.0,103.28,自由職業事務所,鋼筋混凝土造,104年7月13日,十八層,NULL,NULL
RPQNMLQJIIIGFEH18CC,8.0,49.02,共有部份,鋼筋混凝土造,104年7月13日,十八層,NULL,NULL
RPQNMLQJIIIGFEH18CC,8.0,32.75,共有部份,鋼筋混凝土造,104年7月13日,十八層,NULL,NULL
RPROMLQJIIIGFEH38CC,27.0,206.5,廠房,鋼骨造,85年8月2日,一層,NULL,NULL
RPROMLQJIIIGFEH38CC,27.0,255.42,廠房,鋼骨造,85年7月24日,一層,NULL,NULL
RPSNMLQJIIIGFGH58CC,17.0,69.35,住家用,鋼筋混凝土造,96年2月2日,十三層,NULL,NULL
RPSNMLQJIIIGFGH58CC,17.0,12.52,共有部份,鋼筋混凝土造,96年2月2日,十三層,NULL,NULL
RPSNMLQJIIIGFGH58CC,17.0,2.34,共有部份,鋼筋混凝土造,96年2月2日,十三層,NULL,NULL
RPSNMLQJIIIGFGH58CC,17.0,11.36,共有部份,鋼筋混凝土造,96年2月2日,十三層,NULL,NULL
RPPPMLQJIIIGFEH28CC,3.0,83.21,住家用,鋼筋混凝土造,109年10月30日,五層,NULL,NULL
RPPPMLQJIIIGFEH28CC,3.0,17.86,共有部份,鋼筋混凝土造,109年10月30日,五層,NULL,NULL
RPWNMLQJIIIGFGH98CC,28.0,65.57,住家用,鋼筋混凝土造,85年3月16日,十二層,NULL,NULL
RPWNMLQJIIIGFGH98CC,28.0,40.39,共有部份,鋼筋混凝土造,85年3月16日,十二層,NULL,NULL
RPWNMLQJIIIGFGH98CC,28.0,6.96,共有部份,鋼筋混凝土造,85年3月16日,十二層,NULL,NULL
RPWNMLQJIIIGFGH98CC,28.0,9.53,共有部份,鋼筋混凝土造,85年3月16日,十二層,NULL,NULL
RPSNMLQJIIIGFHH68CC,1.0,67.06,共有部分項目：停車空間、汙雨水回收機房、消防泵浦室、蓄水池、梯間、發電機室、防空避難室兼停車空間、台電配電場所、電信室、垃圾冷藏處理室、集合住宅（附屬管委會使用空間、基地內通路）、集合住宅（附屬梯間）、機械室、水箱等項。,鋼筋混凝土造,111年6月21日,十五層,NULL,NULL
RPSNMLQJIIIGFHH68CC,1.0,85.95,集合住宅,鋼筋混凝土造,111年6月21日,十五層,NULL,NULL
RPTNMLQJIIIGFHH78CC,42.0,89.97,住家用,鋼筋混凝土造,70年7月11日,四層,NULL,NULL
RPUNMLQJIIIGFHH88CC,43.0,79.41,住家用,鋼筋混凝土造,69年8月6日,五層,NULL,NULL
RPRNMLQJIIIGFHH58CC,2.0,84.53,集合住宅,鋼筋混凝土造,111年2月14日,十五層,NULL,NULL
RPRNMLQJIIIGFHH58CC,2.0,39.77,共有部分之項目有：防空避難室兼停車空間、消防泵浦室、蓄水池、梯間、停車空間、發電機室、電信室、儲藏室、台電配電場所、水循環機房、水循環設備、資源回收室、垃圾冷藏室、垃圾處理空間、管委會使用空間、機械室及水箱等十七項。,鋼筋混凝土造,111年2月14日,十五層,NULL,NULL
RPVNMLQJIIIGFHH98CC,44.0,113.49,住家用,鋼筋混凝土造,69年2月11日,五層,NULL,NULL
RPPNMLQJIIIGFBH87DC,8.0,146.63,見其他登記事項,鋼筋混凝土造,104年10月21日,十八層,NULL,NULL
RPRNMLRJIIIGFEH38CC,30.0,67.71,住家用,鋼筋混凝土造,82年5月28日,七層,NULL,NULL
RPRNMLRJIIIGFEH38CC,30.0,13.12,共有部份,鋼筋混凝土造,82年5月28日,七層,NULL,NULL
RPRNMLRJIIIGFEH38CC,30.0,16.08,共有部份,鋼筋混凝土造,82年5月28日,七層,NULL,NULL
RPQNMLSJIIIGFBH08CC,19.0,79.16,住家用,鋼筋混凝土造,93年12月30日,十四層,NULL,NULL
RPQNMLSJIIIGFBH08CC,19.0,37.36,共有部份,鋼筋混凝土造,93年12月30日,十四層,NULL,NULL
RPQNMLSJIIIGFBH08CC,19.0,9.14,共有部份,鋼筋混凝土造,93年12月30日,十四層,NULL,NULL
RPQNMLKKIIIGFCH47CC,25.0,28.06,住家用,鋼筋混凝土造,87年4月7日,十四層,NULL,NULL
RPQNMLKKIIIGFCH47CC,25.0,0.36,共有部份,鋼筋混凝土造,87年4月7日,十四層,NULL,NULL
RPQNMLKKIIIGFCH47CC,25.0,8.72,共有部份,鋼筋混凝土造,87年4月7日,十四層,NULL,NULL
RPQNMLKKIIIGFCH47CC,25.0,4.04,共同使用，停車空間,鋼筋混凝土造,87年4月7日,十四層,NULL,NULL
RPRNMLKKIIIGFCH57CC,25.0,33.6,住家用,鋼筋混凝土造,87年4月7日,十四層,NULL,NULL
RPRNMLKKIIIGFCH57CC,25.0,0.43,共有部份,鋼筋混凝土造,87年4月7日,十四層,NULL,NULL
RPTNMLKKIIIGFCH77CC,21.0,27.51,見其他登記事項,鋼筋混凝土造,91年4月3日,十層,NULL,NULL
RPRNMLKKIIIGFCH57CC,25.0,10.45,共有部份,鋼筋混凝土造,87年4月7日,十四層,NULL,NULL
RPTNMLKKIIIGFCH77CC,21.0,5.92,共有部份,鋼筋混凝土造,91年4月3日,十層,NULL,NULL
RPRNMLKKIIIGFCH57CC,25.0,4.61,共同使用，停車空間,鋼筋混凝土造,87年4月7日,十四層,NULL,NULL
RPTNMLKKIIIGFCH77CC,21.0,5.38,共有部份,鋼筋混凝土造,91年4月3日,十層,NULL,NULL
RPSOMLLKIIIGFAH67CC,26.0,84.62,住家用,鋼筋混凝土造,86年11月28日,二十五層,NULL,NULL
RPTNMLKKIIIGFCH77CC,21.0,7.14,共有部份,鋼筋混凝土造,91年4月3日,十層,NULL,NULL
RPSOMLLKIIIGFAH67CC,26.0,9.26,共有部份,鋼筋混凝土造,86年11月28日,二十五層,NULL,NULL
RPTNMLKKIIIGFCH77CC,21.0,42.72,共用,鋼筋混凝土造,91年4月3日,十層,NULL,NULL
RPOPMLLKIIIGFAH37CC,29.0,100.56,住家用,鋼筋混凝土造,83年4月6日,七層,NULL,NULL
RPOPMLLKIIIGFAH37CC,29.0,28.45,共有部份,鋼筋混凝土造,83年4月6日,七層,NULL,NULL
RPPPMLLKIIIGFAH47CC,31.0,54.37,辦公室,鋼筋混凝土造,81年4月15日,九層,NULL,NULL
RPPPMLLKIIIGFAH47CC,31.0,25.12,共有部份,鋼筋混凝土造,81年4月15日,九層,NULL,NULL
RPPPMLLKIIIGFAH47CC,31.0,11.63,共有部份,鋼筋混凝土造,81年4月15日,九層,NULL,NULL
RPUPMLLKIIIGFAH97CC,28.0,112.43,住家用,鋼筋混凝土造,84年7月14日,十三層,NULL,NULL
RPUPMLLKIIIGFAH97CC,28.0,14.91,共有部份,鋼筋混凝土造,84年7月14日,十三層,NULL,NULL
RPUPMLLKIIIGFAH97CC,28.0,3.24,共有部份,鋼筋混凝土造,84年7月14日,十三層,NULL,NULL
RPUPMLLKIIIGFAH97CC,28.0,4.35,共有部份,鋼筋混凝土造,84年7月14日,十三層,NULL,NULL
RPUPMLLKIIIGFAH97CC,28.0,0.37,共有部份,鋼筋混凝土造,84年7月14日,十三層,NULL,NULL
RPXPMLLKIIIGFAH28CC,29.0,74.7,住家用,鋼筋混凝土造,83年10月5日,十七層,NULL,NULL
RPXPMLLKIIIGFAH28CC,29.0,10.1,共有部份,鋼筋混凝土造,83年10月5日,十七層,NULL,NULL
RPXPMLLKIIIGFAH28CC,29.0,15.53,共有部份,鋼筋混凝土造,83年10月5日,十七層,NULL,NULL
RPOQMLLKIIIGFAH47CC,4.0,14.35,住家用,鋼筋混凝土造,108年12月18日,九層,NULL,NULL
RPOQMLLKIIIGFAH47CC,4.0,9.69,本共有部分之項目有：集合住宅（附屬停車空間）、電梯間、梯間、機電空間、機房、水箱、防空避難室、汽車升降機道、停車空間等項。,鋼筋混凝土造,108年12月18日,九層,NULL,NULL
RPPQMLLKIIIGFAH57CC,29.0,87.68,住家用,鋼筋混凝土造,83年6月16日,七層,NULL,NULL
RPPQMLLKIIIGFAH57CC,29.0,12.33,共有部份,鋼筋混凝土造,83年6月16日,八層,NULL,NULL
RPPQMLLKIIIGFAH57CC,29.0,6.25,共有部份,鋼筋混凝土造,83年6月16日,八層,NULL,NULL
RPRQMLLKIIIGFAH77CC,3.0,57.99,住家用,鋼筋混凝土造,109年11月12日,二十三層,NULL,NULL
RPRQMLLKIIIGFAH77CC,3.0,30.36,本共有部分之項目有：停車空間、機電設備空間、防空避難室兼停車空間、集合住宅（梯廳、管委會使用空間、車道）、集合住宅（管委會使用空間）、集合住宅（游泳池、梯廳、管委會使用空間）、樓梯間、排煙室、水箱及電梯機房、消防機房等項。,鋼筋混凝土造,109年11月12日,二十三層,NULL,NULL
RPSQMLLKIIIGFAH87CC,30.0,101.32,住家用,鋼筋混凝土造,82年12月10日,十六層,NULL,NULL
RPSQMLLKIIIGFAH87CC,30.0,23.82,共有部份,鋼筋混凝土造,82年12月10日,十六層,NULL,NULL
RPVQMLLKIIIGFAH18CC,29.0,100.0,住家用,鋼筋混凝土造,83年9月15日,八層,NULL,NULL
RPVQMLLKIIIGFAH18CC,29.0,13.8,共有部份,鋼筋混凝土造,83年9月15日,八層,NULL,NULL
RPVQMLLKIIIGFAH18CC,29.0,39.39,共有部份,鋼筋混凝土造,83年9月15日,八層,NULL,NULL
RPUQMLLKIIIGFAH08CC,NULL,94.56,住家用,鋼筋混凝土造,112年7月26日,十三層,NULL,NULL
RPWQMLLKIIIGFAH28CC,21.0,99.68,住家用,鋼筋混凝土造,91年11月8日,十層,NULL,NULL
RPUQMLLKIIIGFAH08CC,NULL,47.71,本共有部分之項目有：集合住宅（附屬管委會使用空間、開放空間、車道、梯間、游泳池）、梯間、機房、水箱、防空避難室兼停車空間、台電配電室、發電機室、垃圾處理室、電信室、停車空間、泳池機房、蓄水池Ａ、蓄水池Ｂ、蓄水池Ｃ、蓄水池Ｄ、雨水回收機房、消防泵浦室等２１項,鋼筋混凝土造,112年7月26日,十五層,NULL,NULL
RPWQMLLKIIIGFAH28CC,21.0,33.94,共有部份,鋼筋混凝土造,91年11月8日,十層,NULL,NULL
RPXQMLLKIIIGFAH38CC,14.0,82.78,住家用,鋼筋混凝土造,98年4月10日,十層,NULL,NULL
RPXQMLLKIIIGFAH38CC,14.0,4.94,共有部份,鋼筋混凝土造,98年4月10日,十層,NULL,NULL
RPXQMLLKIIIGFAH38CC,14.0,32.09,共有部份,鋼筋混凝土造,98年4月10日,十層,NULL,NULL
RPORMLLKIIIGFAH57CC,12.0,146.89,住家用,鋼筋混凝土造,100年11月29日,十五層,NULL,NULL
RPORMLLKIIIGFAH57CC,12.0,62.42,本共有部分之項目有：集合住宅（停車空間、蓄水池、消防泵浦室、污水機房、防空避難室兼停車空間、台電配電室、電信室、發電機房、開放空間）等９項,鋼筋混凝土造,100年11月29日,十五層,NULL,NULL
